,id,precio,geom,numfotos,planta,precioinfo,tipo_propiedad,tamaño_m2,es_exterior,n_habitaciones,n_baños,direccion,provincia,municipio,distrito,pais,barrio,estado,tiene_ascensor,parking,precio_m2,tipo_detalle,texto_sugerido,codigo_distrito
8615,109386371,1300000.0,0101000020E610000083C87D062FA50DC086860F3686344440,63,4.0,"{'price': {'amount': 1300000.0, 'currencySuffix': '€'}}",flat,160.0,True,5,3,CL DUQUE DE ALBA,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,,8125.0,{'typology': 'flat'},,
8616,106805359,200000.0,0101000020E61000001A976027ABB80DC0EAC6606AF0364440,15,6.0,"{'price': {'amount': 200000.0, 'currencySuffix': '€'}}",penthouse,34.0,False,1,1,calle de la Princesa s/n,Madrid,Madrid,Centro,es,Malasaña-Universidad,good,True,,5882.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",,
8617,108564325,900000.0,0101000020E61000006F1DD25E338F0DC0A7199CD20B354440,49,4.0,"{'price': {'amount': 900000.0, 'currencySuffix': '€'}}",flat,67.0,False,2,1,calle de Cervantes,Madrid,Madrid,Centro,es,Huertas-Cortes,good,True,,13433.0,{'typology': 'flat'},,
8618,109794309,1290000.0,0101000020E6100000DD8431D8C38D0DC0E5643D10B4344440,19,5.0,"{'price': {'amount': 1290000.0, 'currencySuffix': '€'}}",flat,145.0,True,3,2,CL ATOCHA,Madrid,Madrid,Centro,es,Huertas-Cortes,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8897.0,{'typology': 'flat'},,
8619,109759284,995000.0,0101000020E6100000495EE7F05A930DC038769A1606354440,15,1.0,"{'price': {'amount': 995000.0, 'currencySuffix': '€'}}",flat,116.0,True,3,2,calle de Ventura de la Vega,Madrid,Madrid,Centro,es,Huertas-Cortes,good,False,,8578.0,{'typology': 'flat'},,
8620,109915267,395000.0,0101000020E61000002942EA76F6950DC08D052A8826344440,25,4.0,"{'price': {'amount': 395000.0, 'priceDropInfo': {'formerPrice': 399000.0, 'priceDropValue': 4000, 'priceDropPercentage': 1}, 'currencySuffix': '€'}}",flat,47.0,False,3,1,calle de Argumosa,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8404.0,{'typology': 'flat'},,
8621,109643245,464000.0,0101000020E6100000066344A2D0A20DC0E2106047D2344440,28,1.0,"{'price': {'amount': 464000.0, 'priceDropInfo': {'formerPrice': 484000.0, 'priceDropValue': 20000, 'priceDropPercentage': 4}, 'currencySuffix': '€'}}",flat,68.0,True,2,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,,6824.0,{'typology': 'flat'},,
8622,110355145,349000.0,0101000020E6100000D5207134EC9C0DC09719DB1088344440,18,4.0,"{'price': {'amount': 349000.0, 'currencySuffix': '€'}}",flat,54.0,False,2,1,calle del Olivar s/n,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,,6463.0,{'typology': 'flat'},,
8623,110109899,295000.0,0101000020E6100000FEBD6FD7A6AC0DC0B02AB121EE354440,21,4.0,"{'price': {'amount': 295000.0, 'currencySuffix': '€'}}",flat,50.0,False,1,1,"calle de Isabel la Católica, 11",Madrid,Madrid,Centro,es,Palacio,good,True,,5900.0,{'typology': 'flat'},,
8624,109987884,320000.0,0101000020E6100000A82105AADA990DC023F77475C7344440,41,2.0,"{'price': {'amount': 320000.0, 'currencySuffix': '€'}}",flat,55.0,False,2,1,calle del Ave María,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,,5818.0,{'typology': 'flat'},,
8625,110028888,259000.0,0101000020E6100000F5F23B4D669C0DC07FEE152708344440,20,4.0,"{'price': {'amount': 259000.0, 'currencySuffix': '€'}}",flat,41.0,False,1,1,calle del Mesón de Paredes,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,False,,6317.0,{'typology': 'flat'},,
8626,106640851,465000.0,0101000020E6100000A58059468F940DC0B785425FD5344440,29,3.0,"{'price': {'amount': 465000.0, 'currencySuffix': '€'}}",flat,85.0,True,4,2,"calle de Santa Polonia, 4",Madrid,Madrid,Centro,es,Huertas-Cortes,good,False,,5471.0,{'typology': 'flat'},,
8627,110411817,648000.0,0101000020E61000003629BB4F44A50DC0F058C74CFD344440,28,1.0,"{'price': {'amount': 648000.0, 'currencySuffix': '€'}}",flat,144.0,False,3,2,calle de Concepción Jerónima s/n,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,,4500.0,{'typology': 'flat'},,
8628,108543770,1350000.0,0101000020E6100000B4A4486359A50DC0187ECBF7E7354440,49,1.0,"{'price': {'amount': 1350000.0, 'currencySuffix': '€'}}",flat,193.0,True,4,2,Corredera Baja de San Pablo,Madrid,Madrid,Centro,es,Malasaña-Universidad,good,True,,6995.0,{'typology': 'flat'},,
8629,110375674,3520000.0,0101000020E610000059C57652BA8F0DC086C377071D364440,10,3.0,"{'price': {'amount': 3520000.0, 'priceDropInfo': {'formerPrice': 3590000.0, 'priceDropValue': 70000, 'priceDropPercentage': 2}, 'currencySuffix': '€'}}",flat,270.0,True,3,4,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,good,True,,13037.0,{'typology': 'flat'},,
8630,110243675,565000.0,0101000020E6100000D34F9374289E0DC01779FE5998354440,53,,"{'price': {'amount': 565000.0, 'currencySuffix': '€'}}",flat,70.0,False,1,1,calle de Fuencarral,Madrid,Madrid,Centro,es,Malasaña-Universidad,good,True,,8071.0,{'typology': 'flat'},,
8631,110052646,525000.0,0101000020E6100000797B6BBB64B70DC0BE09CF9552344440,23,1.0,"{'price': {'amount': 525000.0, 'priceDropInfo': {'formerPrice': 550000.0, 'priceDropValue': 25000, 'priceDropPercentage': 5}, 'currencySuffix': '€'}}",flat,86.0,True,3,1,ronda de Segovia,Madrid,Madrid,Centro,es,Palacio,renew,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6105.0,{'typology': 'flat'},,
8632,109985524,260000.0,0101000020E610000074E3271FCC970DC007488F3A95344440,31,1.0,"{'price': {'amount': 260000.0, 'currencySuffix': '€'}}",flat,45.0,False,1,1,calle del Ave María,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,False,,5778.0,{'typology': 'flat'},,
8633,110113481,415000.0,0101000020E6100000336C94F59B990DC0E8D19EDC00364440,22,2.0,"{'price': {'amount': 415000.0, 'priceDropInfo': {'formerPrice': 425000.0, 'priceDropValue': 10000, 'priceDropPercentage': 2}, 'currencySuffix': '€'}}",studio,37.0,True,0,1,"calle de Hortaleza, 27",Madrid,Madrid,Centro,es,Chueca-Justicia,good,False,,11216.0,"{'typology': 'flat', 'subTypology': 'studio'}",,
8634,109409444,399900.0,0101000020E6100000A6EAC31FEAA30DC0334399FC05364440,42,,"{'price': {'amount': 399900.0, 'currencySuffix': '€'}}",flat,153.0,True,2,1,calle de la Puebla,Madrid,Madrid,Centro,es,Malasaña-Universidad,renew,False,,2614.0,{'typology': 'flat'},,
8635,106069422,650000.0,0101000020E61000006BC9F49551A60DC0239D26D824354440,27,3.0,"{'price': {'amount': 650000.0, 'currencySuffix': '€'}}",flat,111.0,True,2,2,"de Gerona, 4",Madrid,Madrid,Centro,es,Sol,good,False,,5856.0,{'typology': 'flat'},,
8636,110113367,380000.0,0101000020E6100000336C94F59B990DC0E8D19EDC00364440,17,2.0,"{'price': {'amount': 380000.0, 'priceDropInfo': {'formerPrice': 390000.0, 'priceDropValue': 10000, 'priceDropPercentage': 3}, 'currencySuffix': '€'}}",studio,35.0,True,0,1,"calle de Hortaleza, 27",Madrid,Madrid,Centro,es,Chueca-Justicia,good,False,,10857.0,"{'typology': 'flat', 'subTypology': 'studio'}",,
8637,110308347,480000.0,0101000020E6100000325A475513B40DC0B89AD07F6A354440,49,,"{'price': {'amount': 480000.0, 'currencySuffix': '€'}}",duplex,105.0,True,2,2,calle de Bailén,Madrid,Madrid,Centro,es,Palacio,good,True,,4571.0,"{'typology': 'flat', 'subTypology': 'duplex'}",,
8638,110238302,565000.0,0101000020E61000007A8F334DD8AE0DC08B016D0613354440,30,2.0,"{'price': {'amount': 565000.0, 'currencySuffix': '€'}}",flat,65.0,True,1,1,calle de la Cruzada,Madrid,Madrid,Centro,es,Palacio,good,True,,8692.0,{'typology': 'flat'},,
8639,109477245,1550000.0,0101000020E610000042D7193AD1990DC06D11627836354440,4,8.0,"{'price': {'amount': 1550000.0, 'currencySuffix': '€'}}",flat,171.0,True,3,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,good,True,,9064.0,{'typology': 'flat'},,
8640,91674174,630000.0,0101000020E6100000103BF82E4A950DC0C48833750D364440,41,5.0,"{'price': {'amount': 630000.0, 'currencySuffix': '€'}}",penthouse,143.0,True,1,2,"calle de Augusto Figueroa, 33",Madrid,Madrid,Centro,es,Chueca-Justicia,good,True,,4406.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",,
8641,110124123,700000.0,0101000020E610000039F9E3AC3E9D0DC0E1A826D247354440,40,1.0,"{'price': {'amount': 700000.0, 'priceDropInfo': {'formerPrice': 710000.0, 'priceDropValue': 10000, 'priceDropPercentage': 1}, 'currencySuffix': '€'}}",flat,132.0,True,3,2,calle de Carretas,Madrid,Madrid,Centro,es,Sol,good,False,,5303.0,{'typology': 'flat'},,
8642,110042092,3300000.0,0101000020E61000004B2D4ABF33B00DC0CE948C52F8354440,40,6.0,"{'price': {'amount': 3300000.0, 'currencySuffix': '€'}}",flat,175.0,True,4,4,calle de Leganitos,Madrid,Madrid,Centro,es,Palacio,good,True,,18857.0,{'typology': 'flat'},,
8643,110003036,299000.0,0101000020E6100000794ABD5DE59F0DC0E27904920B354440,17,,"{'price': {'amount': 299000.0, 'currencySuffix': '€'}}",flat,47.0,False,1,1,calle de Luis Vélez de Guevara,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,,6362.0,{'typology': 'flat'},,
8644,107989988,165000.0,0101000020E61000007A68C471859C0DC05DFA97A432344440,10,,"{'price': {'amount': 165000.0, 'currencySuffix': '€'}}",studio,34.0,False,0,1,calle de Tribulete,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,False,,4853.0,"{'typology': 'flat', 'subTypology': 'studio'}",,
8645,109846925,329000.0,0101000020E610000063377D87EC9D0DC02668380AB5344440,18,2.0,"{'price': {'amount': 329000.0, 'currencySuffix': '€'}}",flat,48.0,False,1,1,calle del Ave María,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,,6854.0,{'typology': 'flat'},,
8646,109715923,200000.0,0101000020E6100000AB4203B16C960DC0CD87B1964C344440,28,5.0,"{'price': {'amount': 200000.0, 'currencySuffix': '€'}}",flat,32.0,False,1,1,CL SALITRE,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,False,,6250.0,{'typology': 'flat'},,
8647,109503909,325000.0,0101000020E61000008D7F9F71E1B00DC01541F74086364440,21,4.0,"{'price': {'amount': 325000.0, 'currencySuffix': '€'}}",studio,45.0,True,0,1,"CL CONDE DUQUE, 6",Madrid,Madrid,Centro,es,Malasaña-Universidad,good,True,"{'hasParkingSpace': True, 'parkingSpacePrice': 120.0, 'isParkingSpaceIncludedInPrice': False}",7222.0,"{'typology': 'flat', 'subTypology': 'studio'}",,
8648,102622851,575000.0,0101000020E6100000CDD36F157AA30DC074FC06DCA9344440,20,2.0,"{'price': {'amount': 575000.0, 'currencySuffix': '€'}}",flat,96.0,True,5,2,calle de la Magdalena,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,,5990.0,{'typology': 'flat'},,
8649,110256801,235000.0,0101000020E6100000F415A4198BA60DC0600BD5287F364440,22,1.0,"{'price': {'amount': 235000.0, 'currencySuffix': '€'}}",flat,32.0,False,2,1,CL TESORO,Madrid,Madrid,Centro,es,Malasaña-Universidad,good,True,,7344.0,{'typology': 'flat'},,
8650,108555761,2800000.0,0101000020E61000004BF784364A980DC00C2A60F18A354440,20,6.0,"{'price': {'amount': 2800000.0, 'currencySuffix': '€'}}",penthouse,120.0,True,2,3,"calle Alcalá, 25",Madrid,Madrid,Centro,es,Huertas-Cortes,good,True,,23333.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",,
8651,110369754,730000.0,0101000020E6100000F7D7E19E9DA20DC05E60FB6E5F364440,18,1.0,"{'price': {'amount': 730000.0, 'priceDropInfo': {'formerPrice': 750000.0, 'priceDropValue': 20000, 'priceDropPercentage': 3}, 'currencySuffix': '€'}}",flat,81.0,True,3,1,calle de la Palma,Madrid,Madrid,Centro,es,Malasaña-Universidad,good,True,,9012.0,{'typology': 'flat'},,
8652,109457685,690000.0,0101000020E61000004A22A06758B10DC03D43DDAC66354440,25,,"{'price': {'amount': 690000.0, 'currencySuffix': '€'}}",flat,108.0,False,3,2,calle de los Señores de Luzón,Madrid,Madrid,Centro,es,Palacio,renew,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6389.0,{'typology': 'flat'},,
8653,109441651,399000.0,0101000020E61000000874266DAA9E0DC052A85D02A6344440,27,4.0,"{'price': {'amount': 399000.0, 'currencySuffix': '€'}}",flat,70.0,False,3,1,calle de la Espada,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,renew,True,,5700.0,{'typology': 'flat'},,
8654,109926640,620000.0,0101000020E6100000C910B68E60990DC02B9BDE6A42344440,42,2.0,"{'price': {'amount': 620000.0, 'currencySuffix': '€'}}",flat,127.0,True,3,3,CL MIGUEL SERVET,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,False,,4882.0,{'typology': 'flat'},,
8655,109743526,320000.0,0101000020E61000004C8688409A960DC0316DEE9EF2354440,18,3.0,"{'price': {'amount': 320000.0, 'currencySuffix': '€'}}",flat,44.0,False,1,1,calle de Pelayo,Madrid,Madrid,Centro,es,Chueca-Justicia,good,False,,7273.0,{'typology': 'flat'},,
8656,109758510,945000.0,0101000020E61000004AF086342AA00DC043A38515B8354440,46,2.0,"{'price': {'amount': 945000.0, 'currencySuffix': '€'}}",flat,123.0,True,3,3,"de la Salud, 19",Madrid,Madrid,Centro,es,Sol,renew,True,,7683.0,{'typology': 'flat'},,
8657,110151468,1000000.0,0101000020E6100000A16FC108D0A50DC0C78D113FB5354440,28,7.0,"{'price': {'amount': 1000000.0, 'priceDropInfo': {'formerPrice': 1100000.0, 'priceDropValue': 100000, 'priceDropPercentage': 9}, 'currencySuffix': '€'}}",flat,101.0,True,2,2,calle de Jacometrezo,Madrid,Madrid,Centro,es,Sol,good,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",9901.0,{'typology': 'flat'},,
8658,109716471,1500000.0,0101000020E6100000CCD82B8771B20DC07483FCC79D354440,17,1.0,"{'price': {'amount': 1500000.0, 'currencySuffix': '€'}}",flat,134.0,True,2,2,plaza de Oriente s/n,Madrid,Madrid,Centro,es,Palacio,good,True,,11194.0,{'typology': 'flat'},,
8659,108573442,850000.0,0101000020E610000040344E9E0DB40DC0449EC9A3C0344440,30,3.0,"{'price': {'amount': 850000.0, 'priceDropInfo': {'formerPrice': 895000.0, 'priceDropValue': 45000, 'priceDropPercentage': 5}, 'currencySuffix': '€'}}",flat,125.0,True,3,2,plaza de la Morería,Madrid,Madrid,Centro,es,Palacio,renew,True,,6800.0,{'typology': 'flat'},,
8660,110348431,630000.0,0101000020E6100000823CBB7CEBB30DC0FFA14F9ABC344440,23,1.0,"{'price': {'amount': 630000.0, 'currencySuffix': '€'}}",flat,101.0,True,2,2,calle de San Isidro Labrador,Madrid,Madrid,Centro,es,Palacio,good,False,,6238.0,{'typology': 'flat'},,
8661,109868428,530000.0,0101000020E6100000909D5CF866B00DC06D0A1AE9FB354440,24,,"{'price': {'amount': 530000.0, 'currencySuffix': '€'}}",flat,136.0,True,3,2,calle de Fomento,Madrid,Madrid,Centro,es,Palacio,good,False,,3897.0,{'typology': 'flat'},,
8662,109557350,550000.0,0101000020E6100000B37DC85BAEAE0DC0A2ED98BA2B364440,26,2.0,"{'price': {'amount': 550000.0, 'priceDropInfo': {'formerPrice': 575000.0, 'priceDropValue': 25000, 'priceDropPercentage': 4}, 'currencySuffix': '€'}}",flat,94.0,True,2,1,CL ALAMO,Madrid,Madrid,Centro,es,Malasaña-Universidad,good,False,,5851.0,{'typology': 'flat'},,
8663,110131291,1790000.0,0101000020E6100000FC7266BB429F0DC09C4B169C66354440,20,1.0,"{'price': {'amount': 1790000.0, 'currencySuffix': '€'}}",flat,215.0,True,3,3,"puerta del Sol, 13",Madrid,Madrid,Centro,es,Sol,good,True,,8326.0,{'typology': 'flat'},,
8664,110285248,1290000.0,0101000020E61000009CB0B3D771A20DC0394D559055364440,55,4.0,"{'price': {'amount': 1290000.0, 'currencySuffix': '€'}}",flat,100.0,True,3,3,Corredera Baja de San Pablo,Madrid,Madrid,Centro,es,Malasaña-Universidad,good,True,,12900.0,{'typology': 'flat'},,
8665,110410194,430000.0,0101000020E610000073B790ECB6A00DC0C925E9F582344440,31,2.0,"{'price': {'amount': 430000.0, 'currencySuffix': '€'}}",duplex,76.0,True,2,1,CL SAN PEDRO MARTIR,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,False,,5658.0,"{'typology': 'flat', 'subTypology': 'duplex'}",,
8666,110368202,365000.0,0101000020E61000001494A2957BA10DC0FF774485EA364440,23,,"{'price': {'amount': 365000.0, 'currencySuffix': '€'}}",flat,79.0,True,1,1,calle de Ruiz,Madrid,Madrid,Centro,es,Malasaña-Universidad,good,True,,4620.0,{'typology': 'flat'},,
8667,110161147,450000.0,0101000020E61000006984C83379940DC0413FF8F5E8334440,45,3.0,"{'price': {'amount': 450000.0, 'currencySuffix': '€'}}",flat,82.0,True,3,1,CL DOCTOR FOURQUET,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,renew,False,,5488.0,{'typology': 'flat'},,
8668,109679104,325000.0,0101000020E6100000C1255BB8079C0DC05652DD126F344440,42,,"{'price': {'amount': 325000.0, 'currencySuffix': '€'}}",flat,80.0,False,2,1,CL OLIVAR,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,renew,True,,4063.0,{'typology': 'flat'},,
8669,105395084,950000.0,0101000020E61000002DAF5C6F9B990DC03C69E1B20A364440,33,5.0,"{'price': {'amount': 950000.0, 'currencySuffix': '€'}}",penthouse,95.0,True,2,2,calle de Fuencarral,Madrid,Madrid,Centro,es,Malasaña-Universidad,good,True,,10000.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",,
8670,110389056,250000.0,0101000020E610000062F2ABDE869D0DC085CE6BEC12364440,16,,"{'price': {'amount': 250000.0, 'currencySuffix': '€'}}",flat,56.0,True,1,1,calle de la Ballesta,Madrid,Madrid,Centro,es,Malasaña-Universidad,renew,False,,4464.0,{'typology': 'flat'},,
8671,105559993,919000.0,0101000020E6100000162DE521F8A40DC07E5AA038DB364440,13,1.0,"{'price': {'amount': 919000.0, 'currencySuffix': '€'}}",flat,90.0,True,3,3,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,good,True,,10211.0,{'typology': 'flat'},,
8672,109856926,1950000.0,0101000020E61000006AE4A9FD8C910DC0238E2BE400354440,47,1.0,"{'price': {'amount': 1950000.0, 'currencySuffix': '€'}}",flat,206.0,True,3,3,calle de San Agustín,Madrid,Madrid,Centro,es,Huertas-Cortes,good,True,,9466.0,{'typology': 'flat'},,
8673,108996864,1450000.0,0101000020E61000000DE36E10AD950DC0F988F3CBBB344440,32,3.0,"{'price': {'amount': 1450000.0, 'currencySuffix': '€'}}",flat,189.0,True,8,1,calle del León,Madrid,Madrid,Centro,es,Huertas-Cortes,renew,True,,7672.0,{'typology': 'flat'},,
8674,110229826,319900.0,0101000020E610000086BE052340A70DC0ECA353573E364440,36,1.0,"{'price': {'amount': 319900.0, 'currencySuffix': '€'}}",flat,52.0,True,1,1,plaza de los Mostenses,Madrid,Madrid,Centro,es,Malasaña-Universidad,good,True,,6152.0,{'typology': 'flat'},,
8675,109511811,565000.0,0101000020E61000001E15FF7744950DC08FFE976BD1354440,21,3.0,"{'price': {'amount': 565000.0, 'currencySuffix': '€'}}",flat,80.0,False,2,1,"CL INFANTAS, 23",Madrid,Madrid,Centro,es,Chueca-Justicia,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7063.0,{'typology': 'flat'},,
8676,109449790,2275000.0,0101000020E61000008C84B69C4B910DC03F9C76E73F354440,3,1.0,"{'price': {'amount': 2275000.0, 'currencySuffix': '€'}}",flat,215.0,True,4,4,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,good,True,,10581.0,{'typology': 'flat'},,
8677,110309778,380000.0,0101000020E6100000B67E9F16289E0DC0850B790437364440,17,,"{'price': {'amount': 380000.0, 'priceDropInfo': {'formerPrice': 390000.0, 'priceDropValue': 10000, 'priceDropPercentage': 3}, 'currencySuffix': '€'}}",flat,40.0,False,2,1,calle del Barco,Madrid,Madrid,Centro,es,Malasaña-Universidad,good,False,,9500.0,{'typology': 'flat'},,
8678,110042624,335000.0,0101000020E61000006009FF7D219F0DC0E451859A7C344440,32,2.0,"{'price': {'amount': 335000.0, 'currencySuffix': '€'}}",flat,62.0,True,2,1,calle del Amparo,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,False,,5403.0,{'typology': 'flat'},,
8679,110213487,670000.0,0101000020E610000078190F0066A80DC0860AC4A16D354440,16,3.0,"{'price': {'amount': 670000.0, 'currencySuffix': '€'}}",flat,77.0,True,1,1,Barrio Sol,Madrid,Madrid,Centro,es,Sol,good,True,,8701.0,{'typology': 'flat'},,
8680,109124394,870000.0,0101000020E61000009BAC510FD1A80DC0D619DF1797354440,17,2.0,"{'price': {'amount': 870000.0, 'currencySuffix': '€'}}",flat,113.0,True,2,2,calle de Trujillos s/n,Madrid,Madrid,Centro,es,Sol,good,True,,7699.0,{'typology': 'flat'},,
8681,110385970,1190000.0,0101000020E610000030B95164AD910DC04F48217F1F364440,48,1.0,"{'price': {'amount': 1190000.0, 'currencySuffix': '€'}}",flat,118.0,True,3,2,plaza de Chueca,Madrid,Madrid,Centro,es,Chueca-Justicia,good,True,,10085.0,{'typology': 'flat'},,
8682,109768948,4000000.0,0101000020E6100000421E66D4219C0DC03A2D2E443D364440,47,3.0,"{'price': {'amount': 4000000.0, 'currencySuffix': '€'}}",flat,256.0,True,4,4,CL FUENCARRAL,Madrid,Madrid,Centro,es,Chueca-Justicia,good,True,,15625.0,{'typology': 'flat'},,
8683,110217874,499000.0,0101000020E6100000E3FDB8FDF2B90DC08F1A13622E354440,34,,"{'price': {'amount': 499000.0, 'currencySuffix': '€'}}",duplex,92.0,True,1,1,calle de Segovia,Madrid,Madrid,Centro,es,Palacio,good,False,,5424.0,"{'typology': 'flat', 'subTypology': 'duplex'}",,
8684,108370796,1250000.0,0101000020E61000006CEEE87FB9A60DC026D98FB9D7364440,48,1.0,"{'price': {'amount': 1250000.0, 'currencySuffix': '€'}}",flat,128.0,True,2,3,"calle de San Bernardo, 85",Madrid,Madrid,Centro,es,Malasaña-Universidad,good,True,"{'hasParkingSpace': True, 'parkingSpacePrice': 40000.0, 'isParkingSpaceIncludedInPrice': False}",9766.0,{'typology': 'flat'},,
8685,109337791,1600000.0,0101000020E61000002B29C12CFEA00DC0B0D63F3ED7354440,27,2.0,"{'price': {'amount': 1600000.0, 'currencySuffix': '€'}}",flat,198.0,True,3,4,calle del Barco,Madrid,Madrid,Centro,es,Malasaña-Universidad,good,True,,8081.0,{'typology': 'flat'},,
8686,106596691,145000.0,0101000020E6100000820EA958EB9A0DC00052407F46344440,19,1.0,"{'price': {'amount': 145000.0, 'currencySuffix': '€'}}",studio,20.0,False,0,1,calle del Salitre,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,False,,7250.0,"{'typology': 'flat', 'subTypology': 'studio'}",,
8687,110246623,1250000.0,0101000020E61000002D21C43AFAA40DC09DE227C412374440,41,2.0,"{'price': {'amount': 1250000.0, 'currencySuffix': '€'}}",flat,110.0,True,3,2,calle de Ruiz,Madrid,Madrid,Centro,es,Malasaña-Universidad,good,True,,11364.0,{'typology': 'flat'},,
8688,107603601,650000.0,0101000020E6100000FCBA1D2B429B0DC0A35A441493344440,36,,"{'price': {'amount': 650000.0, 'currencySuffix': '€'}}",flat,103.0,True,2,2,calle del Ave María,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,,6311.0,{'typology': 'flat'},,
8689,109878515,550000.0,0101000020E6100000BCD5CE8B6EA80DC00D96A07543344440,34,3.0,"{'price': {'amount': 550000.0, 'currencySuffix': '€'}}",flat,95.0,True,3,1,calle de la Ribera de Curtidores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,,5789.0,{'typology': 'flat'},,
8690,110227445,2750000.0,0101000020E6100000EDBCE88601960DC0F07FEC9A35364440,25,2.0,"{'price': {'amount': 2750000.0, 'currencySuffix': '€'}}",flat,249.0,True,5,3,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,renew,True,,11044.0,{'typology': 'flat'},,
8691,109667398,555000.0,0101000020E6100000F723A01DCBA60DC0725C7CC0F2354440,34,3.0,"{'price': {'amount': 555000.0, 'currencySuffix': '€'}}",flat,81.0,True,2,1,MADERA,Madrid,Madrid,Centro,es,Malasaña-Universidad,renew,False,,6852.0,{'typology': 'flat'},,
8692,109981349,460000.0,0101000020E6100000BAF369BA43AF0DC0614AC91759344440,18,5.0,"{'price': {'amount': 460000.0, 'currencySuffix': '€'}}",penthouse,70.0,True,3,1,"CL TOLEDO, 82",Madrid,Madrid,Centro,es,Palacio,renew,True,,6571.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",,
8693,108705279,787000.0,0101000020E61000009D723BEA9EAB0DC0336C94F59B354440,31,1.0,"{'price': {'amount': 787000.0, 'currencySuffix': '€'}}",flat,98.0,True,2,2,calle de las Conchas,Madrid,Madrid,Centro,es,Sol,good,True,,8031.0,{'typology': 'flat'},,
8694,109572159,359000.0,0101000020E6100000B80ABD59DEA00DC0E90313C9A1344440,30,2.0,"{'price': {'amount': 359000.0, 'currencySuffix': '€'}}",flat,59.0,False,2,1,calle de Jesús y María s/n,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,,6085.0,{'typology': 'flat'},,
8695,110311023,790000.0,0101000020E61000000154CC9C89940DC0F70A66A77A344440,24,1.0,"{'price': {'amount': 790000.0, 'currencySuffix': '€'}}",flat,85.0,False,3,2,CL SAN EUGENIO,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,,9294.0,{'typology': 'flat'},,
8696,109987938,299000.0,0101000020E61000000D6C3AA7FE960DC013AB50EE88344440,30,,"{'price': {'amount': 299000.0, 'currencySuffix': '€'}}",flat,52.0,False,2,2,"calle de Buenavista, 12",Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,,5750.0,{'typology': 'flat'},,
8697,109202822,369900.0,0101000020E6100000ADE8C53F22AC0DC0051A6CEA3C344440,32,2.0,"{'price': {'amount': 369900.0, 'currencySuffix': '€'}}",flat,75.0,False,1,1,calle de Toledo,Madrid,Madrid,Centro,es,Palacio,good,True,,4932.0,{'typology': 'flat'},,
8698,109871794,629900.0,0101000020E61000001BB5673B4BA50DC0CF62CED83C344440,34,3.0,"{'price': {'amount': 629900.0, 'currencySuffix': '€'}}",flat,144.0,True,3,2,calle de la Ribera de Curtidores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,good,True,,4374.0,{'typology': 'flat'},,
